Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
922663144,1150000000.0,Panongan,2024-10-03T03:26:01+0000,2,1,139,45
926525863,940000000.0,Parung Panjang,2024-10-03T02:25:16+0000,3,1,84,84
926524142,350000000.0,Ciampea,2024-10-03T01:38:35+0000,3,1,90,80
926522023,420000000.0,Parung Panjang,2024-10-03T00:10:42+0000,2,1,45,68
922047244,79000000.0,Solear,2024-10-02T23:26:16+0000,2,1,75,55
926520696,35000000.0,Labuan,2024-10-02T22:28:58+0000,2,1,60,36
926517811,65000000.0,Maja,2024-10-02T16:42:27+0000,2,1,72,30
926515877,250000000.0,Legok,2024-10-02T15:04:27+0000,2,1,77,77
926515833,260000000.0,Legok,2024-10-02T15:02:12+0000,2,2,120,100
907491408,68000000.0,Parung Panjang,2024-10-02T15:00:05+0000,2,2,60,48
926514673,90000000.0,Balaraja,2024-10-02T14:18:34+0000,2,1,60,27
926513055,130000000.0,Tenjo,2024-10-02T13:28:13+0000,2,1,140,40
926512938,380000000.0,Walantaka,2024-10-02T13:24:35+0000,3,2,91,91
926512567,250000000.0,Ciampea,2024-10-02T13:12:21+0000,2,1,96,60
926512428,150000000.0,Kragilan,2024-10-02T13:08:20+0000,2,1,60,60
926511680,784100000.0,Balaraja,2024-10-02T12:44:50+0000,3,3,60,70
926511340,250000000.0,Ciampea,2024-10-02T12:34:48+0000,2,1,96,60
926507268,197000000.0,Cibadak,2024-10-02T10:35:33+0000,2,1,70,70
924132904,350000000.0,Jawilan,2024-10-02T08:27:35+0000,2,1,36,72
924134007,165000000.0,Jawilan,2024-10-02T08:27:04+0000,2,1,27,60
926499310,39000000.0,Ciampea,2024-10-02T07:45:55+0000,2,1,60,36
926499169,400000000.0,Cipocok Jaya,2024-10-02T07:42:59+0000,2,1,60,30
926497590,370000000.0,Cipocok Jaya,2024-10-02T07:11:37+0000,2,1,60,60
926497172,120000000.0,Parung Panjang,2024-10-02T07:03:42+0000,2,1,60,36
926496253,600.0,Parung Panjang,2024-10-02T06:46:14+0000,2,1,72,60
926494136,140000000.0,Parung Panjang,2024-10-02T06:03:32+0000,2,1,30,60
926491162,320000000.0,Cibungbulang,2024-10-02T05:00:46+0000,2,1,72,30
926489004,330000000.0,Tigaraksa,2024-10-02T04:21:34+0000,2,1,60,50
926482260,500000000.0,Ciseeng,2024-10-02T01:57:17+0000,2,1,60,36
926481869,500000000.0,Ciseeng,2024-10-02T01:46:00+0000,2,1,72,43
926479561,200000000.0,Cipocok Jaya,2024-10-02T00:18:01+0000,2,1,60,60
922231863,380000000.0,Parung Panjang,2024-10-01T22:49:35+0000,2,1,60,30
916015533,59000000.0,Legok,2024-10-01T22:06:04+0000,2,1,64,39
926477289,900000000.0,Panongan,2024-10-01T19:49:09+0000,2,1,84,70
926474482,230000000.0,Walantaka,2024-10-01T15:42:13+0000,2,1,72,60
926472508,43000000.0,Tenjo,2024-10-01T14:24:15+0000,3,2,60,44
926472387,670000000.0,Panongan,2024-10-01T14:20:05+0000,3,1,81,60
926468688,70000000.0,Solear,2024-10-01T12:29:47+0000,2,1,60,28
926468260,430800000.0,Ciampea,2024-10-01T12:15:55+0000,2,1,72,40
818463194,15000000.0,Ciampea,2024-10-01T10:34:43+0000,4,2,100,150
922545220,265000000.0,Legok,2024-10-01T09:08:08+0000,2,1,65,50
926460255,1000000000.0,Legok,2024-10-01T08:57:40+0000,3,2,400,300
926454854,160000000.0,Parung Panjang,2024-10-01T07:10:40+0000,2,1,60,45
926451425,85000000.0,Cibungbulang,2024-10-01T05:58:39+0000,2,1,72,36
926450901,45000000.0,Solear,2024-10-01T05:45:38+0000,2,1,60,30
915108507,60000000.0,Ciampea,2024-10-01T05:00:05+0000,2,1,60,30
922102718,255000000.0,Parung Panjang,2024-10-01T04:42:49+0000,2,1,84,36
926447551,600000000.0,Parung Panjang,2024-10-01T04:35:51+0000,2,1,72,60
926442552,45000000.0,Ciseeng,2024-10-01T03:07:40+0000,2,2,84,48
926437846,400000000.0,Balaraja,2024-10-01T01:02:43+0000,3,2,160,150
926430728,185000000.0,Panongan,2024-09-30T15:16:37+0000,2,1,120,100
926427379,751000000.0,Labuan,2024-09-30T13:28:08+0000,3,3,550,500
926427048,2500000.0,Legok,2024-09-30T13:19:00+0000,4,2,72,77
926426117,320000000.0,Banjar,2024-09-30T12:54:42+0000,3,1,1950,200
926426052,1500000000.0,Ciampea,2024-09-30T12:53:01+0000,2,3,724,120
926424463,50000000.0,Jambe,2024-09-30T12:04:06+0000,1,1,60,22
926424380,400.0,Legok,2024-09-30T12:01:54+0000,4,2,172,172
926417339,550000000.0,Kragilan,2024-09-30T08:54:47+0000,4,3,90,90
926417043,290000000.0,Parung Panjang,2024-09-30T08:48:07+0000,2,1,70,70
926416050,1700000000.0,Cipocok Jaya,2024-09-30T08:22:27+0000,3,2,112,210
926414328,125000000.0,Parung Panjang,2024-09-30T07:41:47+0000,2,1,60,36
926411604,400000000.0,Legok,2024-09-30T06:38:07+0000,3,1,70,70
926410945,1400000000.0,Panongan,2024-09-30T06:22:37+0000,3,2,126,180
926406686,360000000.0,Legok,2024-09-30T04:38:59+0000,3,2,80,72
926404540,185000000.0,Tigaraksa,2024-09-30T04:00:25+0000,2,1,60,30
926400878,3000000000.0,Cipocok Jaya,2024-09-30T02:53:12+0000,>10,>10,734,734
926395760,500000000.0,Kaduhejo,2024-09-30T00:30:08+0000,3,1,75,75
926395542,120000000.0,Maja,2024-09-30T00:17:04+0000,2,1,36,27
926395438,10000000000.0,Rangkasbitung,2024-09-30T00:10:51+0000,3,3,1035,1226
926393860,10000000.0,Cibungbulang,2024-09-29T22:23:06+0000,2,1,60,30
926392262,355000000.0,Rangkasbitung,2024-09-29T19:07:08+0000,3,2,285,185
926390338,500000000.0,Cibungbulang,2024-09-29T16:15:52+0000,3,2,70,72
926390335,60000000.0,Tenjo,2024-09-29T16:15:35+0000,2,1,66,33
906388641,260000000.0,Ciampea,2024-09-29T15:54:38+0000,2,2,100,80
926388780,200000000.0,Maja,2024-09-29T14:46:05+0000,2,1,90,36
926388521,250000.0,Parung Panjang,2024-09-29T14:34:20+0000,1,1,30,25
926384579,540000000.0,Panongan,2024-09-29T11:57:16+0000,4,2,200,200
926384091,325000000.0,Legok,2024-09-29T11:41:48+0000,2,1,85,75
926383975,430000000.0,Legok,2024-09-29T11:37:45+0000,3,2,90,80
926383274,166000000.0,Maja,2024-09-29T11:13:05+0000,2,1,60,27
926382505,150000000.0,Solear,2024-09-29T10:45:58+0000,2,1,60,30
920700879,630000000.0,Tenjo,2024-09-29T10:36:39+0000,2,1,160,40
926380558,50000000.0,Parung Panjang,2024-09-29T09:37:14+0000,2,1,60,30
